縣市,區域,郵遞區號,街路或聚落名稱
南投縣,南投市,540003,光華二路二街
南投縣,南投市,540003,光華三路
南投縣,南投市,540003,光華四路
南投縣,南投市,540003,光華四路一街
南投縣,南投市,540003,光華五路
南投縣,南投市,540003,光華六路
南投縣,南投市,540003,光華七路
南投縣,南投市,540003,光華十路
南投縣,南投市,540003,光華路
南投縣,南投市,540222,光華路
南投縣,南投市,540206,光華路
南投縣,南投市,540207,光華路
南投縣,南投市,540007,光榮北路
南投縣,南投市,540007,光榮北路一街
南投縣,南投市,540007,光榮北路二街
南投縣,南投市,540007,光榮北路三街
南投縣,南投市,540007,光榮北路四街
南投縣,南投市,540007,光榮北路五街
南投縣,南投市,540007,光榮北路六街
南投縣,南投市,540007,光榮北路七街
南投縣,南投市,540007,光榮西路
南投縣,南投市,540007,光榮西路一街
南投縣,南投市,540007,光榮東路
南投縣,南投市,540007,光榮東路一街
南投縣,南投市,540007,光榮東路二街
南投縣,南投市,540007,光榮南路
南投縣,南投市,540007,光榮南路一街
南投縣,南投市,540007,光榮南路二街
南投縣,南投市,540007,光榮南路三街
南投縣,南投市,540007,光榮南路四街
南投縣,南投市,540002,光興街
南投縣,南投市,540031,吉利路
南投縣,南投市,540027,同源路
南投縣,南投市,540027,同源路一街
南投縣,南投市,540027,同源路二街
南投縣,南投市,540027,同源路三街
南投縣,南投市,540027,同源路四街
南投縣,南投市,540027,同源路五街
南投縣,南投市,540027,同源路六街
南投縣,南投市,540027,同源路七街
南投縣,南投市,540027,同源路八街
南投縣,南投市,540027,同源路九街
南投縣,南投市,540027,同源路十街
南投縣,南投市,540003,向上一路
南投縣,南投市,540003,向上二路
南投縣,南投市,540003,向上三路
南投縣,南投市,540003,向上五路
南投縣,南投市,540003,向上六路
南投縣,南投市,540003,向上路
南投縣,南投市,540006,向上路
南投縣,南投市,540006,向陽路
南投縣,南投市,540033,成功一路
南投縣,南投市,540028,成功二路
南投縣,南投市,540028,成功二路一街
南投縣,南投市,540028,成功三路
南投縣,南投市,540028,成功三路二街
南投縣,南投市,540028,成功三路三街
南投縣,南投市,540028,成功三路四街
南投縣,南投市,540028,成功三路五街
南投縣,南投市,540033,成功東路
南投縣,南投市,540028,成功街
南投縣,南投市,540026,竹林路
南投縣,南投市,540026,竹林路一街
南投縣,南投市,540026,竹林路二街
南投縣,南投市,540026,竹林路三街
南投縣,南投市,540029,自立一路
南投縣,南投市,540029,自立二路
南投縣,南投市,540029,自立三路
南投縣,南投市,540030,自強一街
南投縣,南投市,540027,自強一路
南投縣,南投市,540030,自強一路
南投縣,南投市,540027,自強一路
南投縣,南投市,540033,自強一路
南投縣,南投市,540027,自強一路
南投縣,南投市,540033,自強一路
南投縣,南投市,540030,自強二街
南投縣,南投市,540027,自強二路
南投縣,南投市,540027,自強三路
南投縣,南投市,540405,自強三路
南投縣,南投市,540030,自強路
南投縣,南投市,540030,自強路三街
南投縣,南投市,540010,育樂一街
南投縣,南投市,540013,育樂路
南投縣,南投市,540010,育樂路
南投縣,南投市,540013,育樂路
南投縣,南投市,540007,府西路
南投縣,南投市,540211,府西路
南投縣,南投市,540213,府西路
南投縣,南投市,540009,府南一路
南投縣,南投市,540009,府南二路
南投縣,南投市,540009,府南路
南投縣,南投市,540009,府南路一街
南投縣,南投市,540009,府南路二街
南投縣,南投市,540009,忠孝一街
南投縣,南投市,540009,忠孝二街
南投縣,南投市,540009,忠孝三街
南投縣,南投市,540009,忠孝四街
南投縣,南投市,540009,忠孝五街
南投縣,南投市,540009,忠孝六街
南投縣,南投市,540009,忠孝七街
南投縣,南投市,540009,忠孝八街
南投縣,南投市,540009,忠孝路
南投縣,南投市,540021,旺來一路
南投縣,南投市,540021,旺來路
南投縣,南投市,540001,明新路
南投縣,南投市,540013,東山巷
南投縣,南投市,540013,東山路
南投縣,南投市,540013,東山路
南投縣,南投市,540013,東山路一街
南投縣,南投市,540006,東閔路
南投縣,南投市,540006,東閔路
南投縣,南投市,540005,東閔路
南投縣,南投市,540006,東閔路
南投縣,南投市,540008,芳美路
南投縣,南投市,540007,虎山路
南投縣,南投市,540210,虎山路
南投縣,南投市,540007,虎山路
南投縣,南投市,540008,信義街
南投縣,南投市,540010,信義街
南投縣,南投市,540008,信義街
南投縣,南投市,540010,信義街
南投縣,南投市,540008,信義街
南投縣,南投市,540010,信義街
南投縣,南投市,540011,南崗一路
南投縣,南投市,540026,南崗二路
南投縣,南投市,540235,南崗二路
南投縣,南投市,540236,南崗二路
南投縣,南投市,540029,南崗三路
南投縣,南投市,540012,南鄉路
南投縣,南投市,540023,南陽路
南投縣,南投市,540001,南新路
南投縣,南投市,540004,南新路
南投縣,南投市,540001,南新路
南投縣,南投市,540004,南新路
南投縣,南投市,540005,南營路
南投縣,南投市,540005,南營路
南投縣,南投市,540005,南營路
南投縣,南投市,540004,南營路
南投縣,南投市,540024,建國路
南投縣,南投市,540238,建國路
南投縣,南投市,540301,建國路
南投縣,南投市,540006,省府一路
南投縣,南投市,540006,省府路
南投縣,南投市,540201,省府路
南投縣,南投市,540217,省府路
南投縣,南投市,540202,省府路
南投縣,南投市,540203,省府路
南投縣,南投市,540204,省府路
南投縣,南投市,540205,省府路
南投縣,南投市,540013,軍功路
南投縣,南投市,540024,振興巷
南投縣,南投市,540005,祖祠東路
南投縣,南投市,540022,祖祠東路
南投縣,南投市,540022,祖祠路
南投縣,南投市,540008,果稟路
南投縣,南投市,540018,復興路
南投縣,南投市,540024,復興路
南投縣,南投市,540023,復興路
南投縣,南投市,540231,復興路
南投縣,南投市,540230,復興路
南投縣,南投市,540232,復興路
南投縣,南投市,540024,復興路
南投縣,南投市,540023,復興路
南投縣,南投市,540233,復興路
南投縣,南投市,540234,復興路
南投縣,南投市,540024,復興路一街
南投縣,南投市,540032,猴探井街
南投縣,南投市,540010,琯溪街
南投縣,南投市,540033,華陽路
南投縣,南投市,540011,集賢路
南投縣,南投市,540013,順溪北路一段
南投縣,南投市,540005,順溪北路二段
南投縣,南投市,540012,順溪南路一段
南投縣,南投市,540013,順溪南路一段
南投縣,南投市,540033,順溪南路二段
南投縣,南投市,540031,順溪南路三段
南投縣,南投市,540026,新市路
南投縣,南投市,540001,新光路
南投縣,南投市,540004,新興路
南投縣,南投市,540033,新豐路
南投縣,南投市,540229,嘉和一路
南投縣,南投市,540009,嘉和一路
南投縣,南投市,540009,嘉和二路
南投縣,南投市,540017,嘉和北路
南投縣,南投市,540017,彰南路一段
南投縣,南投市,540018,彰南路一段
南投縣,南投市,540017,彰南路一段
南投縣,南投市,540018,彰南路一段
南投縣,南投市,540024,彰南路二段
南投縣,南投市,540025,彰南路二段
南投縣,南投市,540239,彰南路二段
南投縣,南投市,540024,彰南路二段
南投縣,南投市,540025,彰南路二段
南投縣,南投市,540033,彰南路三段
南投縣,南投市,540030,彰南路三段
南投縣,南投市,540029,彰南路三段
南投縣,南投市,540030,彰南路三段
南投縣,南投市,540031,彰南路三段
南投縣,南投市,540026,彰南路三段
南投縣,南投市,540033,彰南路三段
南投縣,南投市,540030,彰南路三段
南投縣,南投市,540031,彰南路三段
南投縣,南投市,540022,漳興巷
南投縣,南投市,540025,福崗路一段
南投縣,南投市,540031,鳳山路
南投縣,南投市,540032,鳳鳴路
南投縣,南投市,540021,樂利一路
南投縣,南投市,540021,樂利二街
南投縣,南投市,540021,樂利二路
南投縣,南投市,540021,樂利三街
南投縣,南投市,540021,樂利三路
南投縣,南投市,540021,樂利五街
南投縣,南投市,540021,樂利六街
南投縣,南投市,540021,樂利路
南投縣,南投市,540003,學府一街
南投縣,南投市,540003,學府二街
南投縣,南投市,540003,學府三街
南投縣,南投市,540003,學府四街
南投縣,南投市,540003,學府五街
南投縣,南投市,540003,學府六街
南投縣,南投市,540003,學府七街
南投縣,南投市,540003,學府八街
南投縣,南投市,540003,學府九街
南投縣,南投市,540007,學藝一路
南投縣,南投市,540007,學藝二路
南投縣,南投市,540007,學藝三路
南投縣,南投市,540007,學藝路
南投縣,南投市,540022,興和巷
南投縣,南投市,540009,龍井街
南投縣,南投市,540020,嶺興路
南投縣,南投市,540006,營中路
南投縣,南投市,540006,營北路
南投縣,南投市,540005,營盤路
南投縣,南投市,540007,環山路
南投縣,南投市,540019,藍田街
南投縣,中寮鄉,541016,大湳巷
南投縣,中寮鄉,541016,中集路
南投縣,中寮鄉,541016,中集路
南投縣,中寮鄉,541016,中集路
南投縣,中寮鄉,541015,內城巷
南投縣,中寮鄉,541015,內城巷
南投縣,中寮鄉,541015,內城巷
南投縣,中寮鄉,541114,月桃巷
南投縣,中寮鄉,541014,月桃巷
南投縣,中寮鄉,541014,月桃巷
南投縣,中寮鄉,541016,仙洞巷
南投縣,中寮鄉,541015,仙峰巷
南投縣,中寮鄉,541015,仙峰巷
南投縣,中寮鄉,541016,仙鹿巷
南投縣,中寮鄉,541016,仙鹿巷
南投縣,中寮鄉,541016,永平路
南投縣,中寮鄉,541016,永平路
南投縣,中寮鄉,541015,永平路
南投縣,中寮鄉,541012,永平路
南投縣,中寮鄉,541016,永平路
南投縣,中寮鄉,541016,永平路
南投縣,中寮鄉,541016,永平路
南投縣,中寮鄉,541015,永平路
南投縣,中寮鄉,541012,永平路
南投縣,中寮鄉,541012,永平路
南投縣,中寮鄉,541015,永安街
南投縣,中寮鄉,541015,永昌街
南投縣,中寮鄉,541012,永嘉新村
南投縣,中寮鄉,541016,永樂路
南投縣,中寮鄉,541016,永樂路
南投縣,中寮鄉,541016,永樂路
南投縣,中寮鄉,541016,永樂路
南投縣,中寮鄉,541016,永樂路
南投縣,中寮鄉,541016,永樂路
南投縣,中寮鄉,541016,永樂路
南投縣,中寮鄉,541015,永豐街
南投縣,中寮鄉,541012,竹坑巷
南投縣,中寮鄉,541012,竹坑巷
南投縣,中寮鄉,541012,竹坑巷
南投縣,中寮鄉,541012,竹坑巷
南投縣,中寮鄉,541012,竹坑巷
南投縣,中寮鄉,541014,竹坪巷
南投縣,中寮鄉,541014,竹坪巷
南投縣,中寮鄉,541014,竹坪巷
南投縣,中寮鄉,541015,初中巷
南投縣,中寮鄉,541015,梨子巷
南投縣,中寮鄉,541014,頂坑巷
南投縣,中寮鄉,541016,頂城巷
南投縣,中寮鄉,541016,頂城巷
南投縣,中寮鄉,541016,麻竹巷
南投縣,中寮鄉,541015,復興巷
南投縣,中寮鄉,541015,復興巷
南投縣,中寮鄉,541015,鄉林巷
南投縣,中寮鄉,541014,鄉林巷
南投縣,中寮鄉,541014,鄉林巷
南投縣,中寮鄉,541014,鄉林巷
南投縣,中寮鄉,541015,鄉林巷
南投縣,中寮鄉,541015,鄉林巷
南投縣,中寮鄉,541014,鄉林巷
南投縣,中寮鄉,541015,愛鄉巷
南投縣,中寮鄉,541015,愛鄉巷
南投縣,中寮鄉,541015,新城巷
南投縣,中寮鄉,541016,福山巷
南投縣,中寮鄉,541016,福山巷
南投縣,中寮鄉,541016,福山巷
南投縣,中寮鄉,541016,福山巷
南投縣,中寮鄉,541016,福山巷
南投縣,中寮鄉,541016,福山巷
南投縣,中寮鄉,541016,福山巷
南投縣,中寮鄉,541016,福山巷
南投縣,中寮鄉,541014,福德巷
南投縣,中寮鄉,541014,龍南路
南投縣,中寮鄉,541014,龍南路
南投縣,中寮鄉,541014,龍南路
南投縣,中寮鄉,541013,龍南路
南投縣,中寮鄉,541013,龍南路
南投縣,中寮鄉,541013,龍南路
南投縣,中寮鄉,541013,龍南路
南投縣,中寮鄉,541014,龍南路
南投縣,中寮鄉,541014,龍南路
南投縣,中寮鄉,541013,龍南路
南投縣,中寮鄉,541014,龍草路
南投縣,中寮鄉,541014,龍草路
南投縣,中寮鄉,541014,龍草路
南投縣,中寮鄉,541014,龍草路
南投縣,中寮鄉,541014,龍草路
南投縣,中寮鄉,541014,瀧林巷
南投縣,中寮鄉,541014,瀧林巷
南投縣,中寮鄉,541014,瀧林巷
南投縣,中寮鄉,541014,瀧林巷
南投縣,中寮鄉,541014,瀧林巷
南投縣,中寮鄉,541014,瀧林巷
南投縣,草屯鎮,542023,二坪巷
南投縣,草屯鎮,542021,三層巷
南投縣,草屯鎮,542001,大同巷
南投縣,草屯鎮,542001,大成街
南投縣,草屯鎮,542018,大覺路
南投縣,草屯鎮,542019,大覺路
南投縣,草屯鎮,542025,山茶巷
南投縣,草屯鎮,542007,中山南街
南投縣,草屯鎮,542002,中山街
南投縣,草屯鎮,542002,中山街幸福巷
南投縣,草屯鎮,542025,中正路
南投縣,草屯鎮,542020,中正路
南投縣,草屯鎮,542018,中正路
南投縣,草屯鎮,542023,中正路
南投縣,草屯鎮,542022,中正路
南投縣,草屯鎮,542020,中正路
南投縣,草屯鎮,542018,中正路
南投縣,草屯鎮,542002,中正路大觀巷
南投縣,草屯鎮,542018,中正路中正巷
南投縣,草屯鎮,542020,中正路正芬巷
南投縣,草屯鎮,542022,中正路南埔巷
南投縣,草屯鎮,542019,中正路粉寮巷
南投縣,草屯鎮,542018,中正路培英巷
南投縣,草屯鎮,542020,中正路富光巷
南投縣,草屯鎮,542021,中正路富國巷
南投縣,草屯鎮,542022,中正路部底巷
南投縣,草屯鎮,542024,中正路樹人巷
南投縣,草屯鎮,542025,中正路龍泉巷
南投縣,草屯鎮,542025,中正路雙十巷
南投縣,草屯鎮,542025,中正路雙福巷
南投縣,草屯鎮,542018,中正路權郎巷
南投縣,草屯鎮,542024,中和路
南投縣,草屯鎮,542007,中興路
南投縣,草屯鎮,542011,仁愛街
南投縣,草屯鎮,542011,仁愛街育德巷
南投縣,草屯鎮,542007,太平路一段
南投縣,草屯鎮,542006,太平路二段
南投縣,草屯鎮,542002,文化街
南投縣,草屯鎮,542015,日新街
南投縣,草屯鎮,542017,日新街
南投縣,草屯鎮,542015,加老東路
南投縣,草屯鎮,542014,加老東路
南投縣,草屯鎮,542015,加老東路
南投縣,草屯鎮,542014,加老東路
南投縣,草屯鎮,542014,加老南路
南投縣,草屯鎮,542014,加老路
南投縣,草屯鎮,542013,北投路
南投縣,草屯鎮,542013,北投路大眾巷
南投縣,草屯鎮,542013,北投路文教巷
南投縣,草屯鎮,542013,北投路朝陽巷
南投縣,草屯鎮,542013,史館路
南投縣,草屯鎮,542016,史館路
南投縣,草屯鎮,542013,史館路
南投縣,草屯鎮,542016,史館路
南投縣,草屯鎮,542016,史館路文昌巷
南投縣,草屯鎮,542013,史館路北勢巷
南投縣,草屯鎮,542013,史館路致興巷
南投縣,草屯鎮,542016,史館路集仙巷
南投縣,草屯鎮,542025,平林巷
南投縣,草屯鎮,542025,平峰路
南投縣,草屯鎮,542002,平等街
南投縣,草屯鎮,542025,平學路
南投縣,草屯鎮,542025,平學路平仁巷
南投縣,草屯鎮,542025,平學路平孝巷
南投縣,草屯鎮,542025,平學路平忠巷
南投縣,草屯鎮,542025,平學路平信巷
南投縣,草屯鎮,542025,平學路平愛巷
南投縣,草屯鎮,542025,平學路平義巷
南投縣,草屯鎮,542005,正言街
南投縣,草屯鎮,542005,正氣街
南投縣,草屯鎮,542005,正義街
南投縣,草屯鎮,542005,正榮街
南投縣,草屯鎮,542005,正德街
南投縣,草屯鎮,542005,正興街
南投縣,草屯鎮,542005,民生一街
南投縣,草屯鎮,542005,民生二街
南投縣,草屯鎮,542005,民生三街
南投縣,草屯鎮,542005,民生路
南投縣,草屯鎮,542005,民族一街
南投縣,草屯鎮,542005,民族路
南投縣,草屯鎮,542005,民權一街
南投縣,草屯鎮,542007,民權西路
南投縣,草屯鎮,542004,民權東街
南投縣,草屯鎮,542005,民權路
南投縣,草屯鎮,542022,永安路
南投縣,草屯鎮,542024,永安路
南投縣,草屯鎮,542024,玉成路
南投縣,草屯鎮,542024,玉屏巷
南投縣,草屯鎮,542024,玉屏路
南投縣,草屯鎮,542019,玉屏路
南投縣,草屯鎮,542001,玉屏路
南投縣,草屯鎮,542024,玉屏路
南投縣,草屯鎮,542019,玉屏路
南投縣,草屯鎮,542001,玉屏路
南投縣,草屯鎮,542019,玉屏路北新巷
南投縣,草屯鎮,542019,玉屏路杏林巷
南投縣,草屯鎮,542019,玉屏路長青巷
南投縣,草屯鎮,542019,玉屏路長祿巷
南投縣,草屯鎮,542019,玉屏路長壽巷
南投縣,草屯鎮,542019,玉屏路長福巷
南投縣,草屯鎮,542019,玉屏路新厝巷
南投縣,草屯鎮,542019,玉屏路濟公巷
南投縣,草屯鎮,542001,玉峰街
南投縣,草屯鎮,542021,瓦窯巷
南投縣,草屯鎮,542016,石川路
南投縣,草屯鎮,542014,石川路
南投縣,草屯鎮,542016,石川路味全巷
南投縣,草屯鎮,542025,石灼巷
南投縣,草屯鎮,542009,立人路
南投縣,草屯鎮,542022,宅內街
南投縣,草屯鎮,542007,成功路一段
南投縣,草屯鎮,542018,成功路一段
南投縣,草屯鎮,542007,成功路一段
南投縣,草屯鎮,542016,成功路一段
南投縣,草屯鎮,542018,成功路一段
南投縣,草屯鎮,542007,成功路一段冠華巷
南投縣,草屯鎮,542012,成功路一段慧音巷
南投縣,草屯鎮,542002,自由街
南投縣,草屯鎮,542006,育才巷
南投縣,草屯鎮,542001,育英街
南投縣,草屯鎮,542017,防汎路
南投縣,草屯鎮,542002,和平街
南投縣,草屯鎮,542001,和興一街
南投縣,草屯鎮,542001,和興二街
南投縣,草屯鎮,542001,和興三街
南投縣,草屯鎮,542001,和興街
南投縣,草屯鎮,542022,坪腳巷
南投縣,草屯鎮,542011,忠孝街
南投縣,草屯鎮,542002,明正巷
南投縣,草屯鎮,542003,明賢街
南投縣,草屯鎮,542003,明賢街一段
南投縣,草屯鎮,542018,東山路
南投縣,草屯鎮,542019,東山路
南投縣,草屯鎮,542018,東山路
南投縣,草屯鎮,542018,東山路仁德巷
南投縣,草屯鎮,542018,東山路白宮巷
南投縣,草屯鎮,542018,東山路吉祥巷
南投縣,草屯鎮,542018,東山路吉富巷
南投縣,草屯鎮,542018,東山路自強巷
南投縣,草屯鎮,542018,東山路湧泉巷
南投縣,草屯鎮,542001,東美街
南投縣,草屯鎮,542007,東閔路
南投縣,草屯鎮,542001,炎峰街
南投縣,草屯鎮,542001,炎峰街青年巷
南投縣,草屯鎮,542001,炎峰街館前巷
南投縣,草屯鎮,542021,股坑巷
南投縣,草屯鎮,542011,芬草路一段
南投縣,草屯鎮,542015,芬草路一段
南投縣,草屯鎮,542011,芬草路一段
南投縣,草屯鎮,542015,芬草路一段
南投縣,草屯鎮,542002,芬草路一段圳寮巷
南投縣,草屯鎮,542015,芬草路二段
南投縣,草屯鎮,542015,芬草路三段
南投縣,草屯鎮,542014,芬草路三段
南投縣,草屯鎮,542015,芬草路三段
南投縣,草屯鎮,542014,芬草路三段
南投縣,草屯鎮,542004,虎山路
南投縣,草屯鎮,542003,虎山路
南投縣,草屯鎮,542004,虎山路
南投縣,草屯鎮,542003,虎山路
南投縣,草屯鎮,542004,虎山路威虎巷
南投縣,草屯鎮,542004,虎山路福德巷
南投縣,草屯鎮,542021,青宅巷
南投縣,草屯鎮,542023,青宅巷
南投縣,草屯鎮,542001,青雲街
南投縣,草屯鎮,542004,信洋東街
南投縣,草屯鎮,542004,信洋街
南投縣,草屯鎮,542011,信義街
南投縣,草屯鎮,542010,保安街
南投縣,草屯鎮,542010,保福街
南投縣,草屯鎮,542021,南坪路
南投縣,草屯鎮,542023,南坪路
南投縣,草屯鎮,542023,南坪路下城一巷
南投縣,草屯鎮,542021,南坪路下城二巷
南投縣,草屯鎮,542001,建國街
南投縣,草屯鎮,542003,建興一街
南投縣,草屯鎮,542003,建興二街
南投縣,草屯鎮,542006,建興三街
南投縣,草屯鎮,542006,建興四街
南投縣,草屯鎮,542006,建興五街
南投縣,草屯鎮,542003,建興巷
南投縣,草屯鎮,542006,建興街
南投縣,草屯鎮,542007,省府路
南投縣,草屯鎮,542019,美村巷
南投縣,草屯鎮,542025,食水巷
南投縣,草屯鎮,542008,草溪路
南投縣,草屯鎮,542012,草溪路
南投縣,草屯鎮,542008,草溪路
南投縣,草屯鎮,542012,草溪路
南投縣,草屯鎮,542008,草溪路中庄巷
南投縣,草屯鎮,542008,草溪路民富巷
南投縣,草屯鎮,542008,草溪路明德巷
南投縣,草屯鎮,542008,草溪路富貴巷
南投縣,草屯鎮,542009,草溪路溝墘巷
南投縣,草屯鎮,542012,草鞋墩一街
南投縣,草屯鎮,542025,健行路
南投縣,草屯鎮,542019,御富路
南投縣,草屯鎮,542022,部底巷
南投縣,草屯鎮,542002,勝和街
南投縣,草屯鎮,542020,博愛路
南投縣,草屯鎮,542016,博愛路
南投縣,草屯鎮,542016,博愛路南勢巷
南投縣,草屯鎮,542021,富中路
南投縣,草屯鎮,542023,富昌路
南投縣,草屯鎮,542023,富昌路富有巷
南投縣,草屯鎮,542023,富昌路富裕巷
南投縣,草屯鎮,542004,富林路一段
南投縣,草屯鎮,542004,富林路二段
南投縣,草屯鎮,542008,富林路三段
南投縣,草屯鎮,542020,富春路
南投縣,草屯鎮,542020,富春路四維巷
南投縣,草屯鎮,542020,富春路八德巷
南投縣,草屯鎮,542020,富春路大仁巷
南投縣,草屯鎮,542020,富春路大勇巷
南投縣,草屯鎮,542020,富春路大智巷
南投縣,草屯鎮,542020,富頂路一段
南投縣,草屯鎮,542021,富頂路一段
南投縣,草屯鎮,542020,富頂路一段
南投縣,草屯鎮,542021,富頂路一段
南投縣,草屯鎮,542022,富德街
南投縣,草屯鎮,542009,復興路
南投縣,草屯鎮,542012,復興路
南投縣,草屯鎮,542009,復興路
南投縣,草屯鎮,542012,復興路
南投縣,草屯鎮,542011,敦化街
南投縣,草屯鎮,542011,敦和南路
南投縣,草屯鎮,542013,敦和路
南投縣,草屯鎮,542013,敦和路大明巷
南投縣,草屯鎮,542013,敦和路仁和巷
南投縣,草屯鎮,542013,敦和路民族巷
南投縣,草屯鎮,542013,敦和路自立巷
南投縣,草屯鎮,542013,敦和路敦成巷
南投縣,草屯鎮,542011,敦和路新和巷
南投縣,草屯鎮,542006,敦和路廟前巷
南投縣,草屯鎮,542017,番子田路
南投縣,草屯鎮,542019,登輝路
南投縣,草屯鎮,542004,順山路
南投縣,草屯鎮,542005,新生東路
南投縣,草屯鎮,542005,新生路
南投縣,草屯鎮,542015,新庄一路
南投縣,草屯鎮,542015,新庄二路
南投縣,草屯鎮,542015,新庄三路
南投縣,草屯鎮,542003,新富一街
南投縣,草屯鎮,542003,新富二街
南投縣,草屯鎮,542003,新富路
南投縣,草屯鎮,542016,新豐路
南投縣,草屯鎮,542017,溪南路
南投縣,草屯鎮,542018,僑光街
南投縣,草屯鎮,542005,嘉興街
南投縣,草屯鎮,542006,碧山南路
南投縣,草屯鎮,542001,碧山路
南投縣,草屯鎮,542006,碧山路
南投縣,草屯鎮,542012,碧山路
南投縣,草屯鎮,542010,碧山路
南投縣,草屯鎮,542001,碧山路
南投縣,草屯鎮,542006,碧山路
南投縣,草屯鎮,542012,碧山路
南投縣,草屯鎮,542010,碧山路
南投縣,草屯鎮,542010,碧山路中華巷
南投縣,草屯鎮,542010,碧山路美華巷
南投縣,草屯鎮,542010,碧山路陳平巷
南投縣,草屯鎮,542010,碧山路碧華巷
南投縣,草屯鎮,542012,碧山路興華巷
南投縣,草屯鎮,542013,碧山路興業巷
南投縣,草屯鎮,542009,碧峰路
南投縣,草屯鎮,542008,碧興路一段
南投縣,草屯鎮,542010,碧興路一段
南投縣,草屯鎮,542008,碧興路一段
南投縣,草屯鎮,542010,碧興路一段
南投縣,草屯鎮,542013,碧興路二段
南投縣,草屯鎮,542013,墩煌路一段
南投縣,草屯鎮,542014,墩煌路二段
南投縣,草屯鎮,542015,墩煌路三段
南投縣,草屯鎮,542017,墩煌路四段
南投縣,草屯鎮,542013,慶安街
南投縣,草屯鎮,542017,稻香路
南投縣,草屯鎮,542017,稻香路竹圍巷
南投縣,草屯鎮,542004,蓮生巷
南投縣,草屯鎮,542002,調和巷
南投縣,草屯鎮,542002,儒林街
南投縣,草屯鎮,542008,營盤路
南投縣,草屯鎮,542025,雙龍巷
南投縣,草屯鎮,542025,藝術路
南投縣,國姓鄉,544002,大長路
南投縣,國姓鄉,544002,大長路
南投縣,國姓鄉,544002,大長路
南投縣,國姓鄉,544002,大長路
南投縣,國姓鄉,544003,大長路
南投縣,國姓鄉,544004,大長路
南投縣,國姓鄉,544004,中正路一段
南投縣,國姓鄉,544001,中正路二段
南投縣,國姓鄉,544001,中正路二段
南投縣,國姓鄉,544001,中正路二段
南投縣,國姓鄉,544004,中正路二段
南投縣,國姓鄉,544004,中正路二段
南投縣,國姓鄉,544004,中正路二段
南投縣,國姓鄉,544001,中正路三段
南投縣,國姓鄉,544001,中正路三段
南投縣,國姓鄉,544001,中正路三段
南投縣,國姓鄉,544001,中正路三段
南投縣,國姓鄉,544001,中正路四段
南投縣,國姓鄉,544005,中正路四段
南投縣,國姓鄉,544007,中西巷
南投縣,國姓鄉,544007,中西巷
南投縣,國姓鄉,544007,中西巷
南投縣,國姓鄉,544007,中西巷
南投縣,國姓鄉,544008,中興路
南投縣,國姓鄉,544003,北圳巷
南投縣,國姓鄉,544003,北圳巷
南投縣,國姓鄉,544003,北原路
南投縣,國姓鄉,544008,民生街
南投縣,國姓鄉,544008,民族街
南投縣,國姓鄉,544008,永興街
南投縣,國姓鄉,544008,成功街
南投縣,國姓鄉,544008,竹坑巷
南投縣,國姓鄉,544008,竹坑巷
南投縣,國姓鄉,544008,竹坑巷
南投縣,國姓鄉,544007,西東巷
南投縣,國姓鄉,544007,西東巷
南投縣,國姓鄉,544007,西東巷
南投縣,國姓鄉,544008,和平巷
南投縣,國姓鄉,544005,昌榮巷
南投縣,國姓鄉,544005,昌榮巷
南投縣,國姓鄉,544001,昌榮巷
南投縣,國姓鄉,544005,昌榮巷
南投縣,國姓鄉,544001,昌榮巷
南投縣,國姓鄉,544001,昌榮巷
南投縣,國姓鄉,544001,昌榮巷
南投縣,國姓鄉,544001,昌榮巷
南投縣,國姓鄉,544001,昌榮巷
南投縣,國姓鄉,544002,東一巷
南投縣,國姓鄉,544002,東一巷
南投縣,國姓鄉,544002,東二巷
南投縣,國姓鄉,544002,東二巷
南投縣,國姓鄉,544002,東二巷
南投縣,國姓鄉,544002,東二巷
南投縣,國姓鄉,544002,東二巷
南投縣,國姓鄉,544002,東三巷
南投縣,國姓鄉,544006,東門巷
南投縣,國姓鄉,544002,東興巷
南投縣,國姓鄉,544002,東興巷
南投縣,國姓鄉,544002,長友巷
南投縣,國姓鄉,544002,長雙巷
南投縣,國姓鄉,544002,長雙巷
南投縣,國姓鄉,544003,長北路
南投縣,國姓鄉,544003,長北路
南投縣,國姓鄉,544003,長北路
南投縣,國姓鄉,544003,長北路
南投縣,國姓鄉,544003,長北路
南投縣,國姓鄉,544003,長北路
南投縣,國姓鄉,544003,長北路
南投縣,國姓鄉,544005,長石巷
南投縣,國姓鄉,544005,長石巷
南投縣,國姓鄉,544008,長春街
南投縣,國姓鄉,544004,長壽巷
南投縣,國姓鄉,544004,長壽巷
南投縣,國姓鄉,544004,長壽巷
南投縣,國姓鄉,544002,長旗巷
南投縣,國姓鄉,544002,長旗巷
南投縣,國姓鄉,544002,長旗巷
南投縣,國姓鄉,544002,長旗巷
南投縣,國姓鄉,544002,長福巷
南投縣,國姓鄉,544002,長福巷
南投縣,國姓鄉,544005,南港路
南投縣,國姓鄉,544005,南港路
南投縣,國姓鄉,544005,南港路
南投縣,國姓鄉,544005,南港路
南投縣,國姓鄉,544005,南港路
南投縣,國姓鄉,544005,南港路
南投縣,國姓鄉,544005,南港路
南投縣,國姓鄉,544005,南港路
南投縣,國姓鄉,544005,南港路
南投縣,國姓鄉,544005,南港路
南投縣,國姓鄉,544005,南港路
南投縣,國姓鄉,544005,南港路
南投縣,國姓鄉,544008,建國巷
南投縣,國姓鄉,544008,建國街
